ct_onehot__job__title_categorized_Government/Civil Service/Education,ct_onehot__job__title_categorized_Healthcare,ct_onehot__job__title_categorized_Manufacturing/Engineering,ct_onehot__job__title_categorized_Retail/Hospitality/Logistics,ct_onehot__job__title_categorized_Self-Employed,ct_onehot__purpose__purpose_clustered_life,ct_onehot__purpose__purpose_clustered_other,ct_scale__skew__installment_sqrt,ct_scale__skew__total_acc_sqrt,ct_pass__date__time_to_last_payment,ct_pass__date__daysdiff_issue_pull,ct_pass__state__north_state_address,ct_pass__progress__loan_to_income_full_period,basic_num__dti,basic_num__annual_income,basic_num__emp_years,basic_num__sub_grade_numeric,basic_cat__home_ownership_OTHER,basic_cat__home_ownership_OWN,basic_cat__home_ownership_RENT,basic_cat__loan_status_Current,basic_cat__verification_status_Source Verified,basic_cat__verification_status_Verified
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.270765283326446,-1.9050524106357856,-0.43015046865829837,-2.472481126768288,1.0,0.03906860446944835,-0.7589027735517446,-0.5986897920812303,1.4184050589105017,-0.14423538937768357,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6081071918230775,0.9243001963362306,-0.43015046865829837,0.656563706125434,1.0,0.044444444444444446,-0.8939002300240058,0.47825742544403205,0.29299296037017086,-1.4620139054975974,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.46759189283678015,-1.4151086479262063,-0.43015046865829837,-0.32077019634011145,1.0,0.04513888888888889,-0.4394087932340603,-0.2948269456070479,0.5743459850052536,-0.4370750596265534,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1689205580082276,-0.05558732908292757,-0.43015046865829837,-0.32077019634011145,1.0,0.0220125786163522,0.3165769630106013,-0.22701252709379527,-1.1137721628052426,-1.0227544001242928,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8550479596442917,-0.5511500041145764,-0.43015046865829837,-2.7168146023846744,0.0,0.04861111111111111,0.9660647258160349,-0.555234312697938,-0.83241913817016,-0.14423538937768357,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891326830542584,-0.1492463326284343,-0.43015046865829837,0.38070333042951393,1.0,0.04,-0.7814023496304549,0.47825742544403205,1.4184050589105017,1.612802632115535,0.0,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.07975158725610577,1.3441058776939783,2.635555417381704,-0.3365336463798783,1.0,0.03180722891566265,0.6555705759298346,0.17987398398572046,1.4184050589105017,-0.729914729875423,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0216309620888293,0.12495319164009316,-0.43015046865829837,0.3728216054096305,0.0,0.042777777777777776,-0.7994020104934231,0.6817006809837899,1.1370520342754191,0.5878637862444905,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6096887529947018,-0.7723446553972161,-0.43015046865829837,1.8309407340880652,0.0,0.10526315789473684,1.201560288773201,-0.43045578263355316,0.29299296037017086,0.8807034564933606,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4782331098620862,-1.011317464238931,-0.43015046865829837,-1.045888898169387,0.0,0.09803921568627451,-1.9843796839721586,-0.11579688073206097,1.4184050589105017,-0.14423538937768357,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5795948542246007,0.29745748574988384,-0.43015046865829837,1.0979403072389062,0.0,0.01904761904761905,0.22057877174143767,0.47825742544403205,-0.26971308889999457,-0.2906552245021184,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8155049640761504,0.9243001963362306,-0.43015046865829837,0.6329185310657838,0.0,0.042352941176470586,0.8625666758539678,0.20699975139102153,-1.1137721628052426,1.9056423023644042,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1622557164421312,-0.44609377669713746,-0.43015046865829837,1.12946720731844,1.0,0.016444444444444446,-1.1128961038567846,0.07137091436451627,-0.83241913817016,-1.4620139054975974,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863061235887235,-0.24540422579498844,-0.43015046865829837,1.5787255334517956,1.0,0.08,0.7245692759045457,-0.2677011782017469,-1.1137721628052426,1.612802632115535,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7772741140655528,-0.1492463326284343,1.1318181168548203,0.17577847991254472,1.0,0.06666666666666667,-0.8444011626508434,-0.60677327076801,-1.3951251874403254,-0.4370750596265534,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.490565217968118,-0.8893385080900994,-0.43015046865829837,1.5787255334517956,0.0,0.038461538461538464,0.35107631299795683,-0.24057541079644582,-0.26971308889999457,0.8807034564933606,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8423676395137967,0.9968443315446224,-0.43015046865829837,0.38858505544939737,1.0,0.028194444444444446,1.0185637366663587,-0.1320723411752416,-0.5510661135350773,-1.3155940703731626,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7925649806656698,0.12495319164009316,1.4949073055925188,-0.10796362080325882,0.0,0.07526881720430108,0.21757882826427663,0.3155028210122257,1.4184050589105017,2.0520621374888393,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.33143068517581653,-0.7723446553972161,-0.43015046865829837,0.8693702816622867,1.0,0.05555555555555555,0.8565667888996453,-0.3355155967149995,0.29299296037017086,-1.0227544001242928,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2389201445474167,1.1387071720980102,-0.43015046865829837,-0.32077019634011145,1.0,0.06944444444444445,0.41407512601834545,-0.7505398380161056,1.4184050589105017,0.5878637862444905,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8961700291131401,2.434976524634797,-0.43015046865829837,0.16001502987277785,1.0,0.07692307692307693,1.108562040981199,-0.06425792266198897,-0.26971308889999457,-0.4370750596265534,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2288896435472703,-1.9050524106357856,-0.43015046865829837,0.8772520066821702,1.0,0.01904761904761905,-1.366391327676919,-0.1863238759858437,-1.3951251874403254,-0.4370750596265534,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3402496875217316,2.094004618467449,-0.43015046865829837,0.6250368060459003,0.0,0.04363636363636364,1.2330596952833952,0.5460718439572847,1.4184050589105017,1.612802632115535,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42368215721359437,-0.6597704837769229,-0.43015046865829837,0.14425157983301098,1.0,0.11666666666666667,-0.2504123541728949,-0.4033300152282521,-0.83241913817016,-0.8763345649998578,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7770457326087935,1.2081180810486154,-0.43015046865829837,0.6329185310657838,1.0,0.051313628899835796,0.192079308708405,0.37572202465199406,1.1370520342754191,-1.0227544001242928,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.797454673186476,-0.5511500041145764,-0.43015046865829837,-1.9995776255752822,1.0,0.01893939393939394,1.3995565582658505,-0.5877852335842992,1.4184050589105017,-0.14423538937768357,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8452835366432435,0.8506134228751808,-0.43015046865829837,0.41223023050904767,1.0,0.05434782608695652,2.4195373405007112,0.3019399373095752,-0.83241913817016,-0.729914729875423,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9138542518304705,-2.1003056344428903,-0.43015046865829837,-1.7552441499588958,1.0,0.041666666666666664,-1.4728893211161473,-0.5118330848494563,-0.83241913817016,2.0520621374888393,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3794210362003358,1.1387071720980102,1.5462878511686082,-0.588748847016148,1.0,0.05714612263557917,-0.10341512379198844,0.0035022443164530446,0.01163993573508817,-1.3155940703731626,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5196437259183105,-0.24540422579498844,-0.43015046865829837,-0.312888471320228,1.0,0.04819044865307696,-0.6254052888180645,0.17992823552053108,-0.26971308889999457,0.0021844457467512643,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522597184195537,0.03575803461807397,-0.43015046865829837,-0.32077019634011145,1.0,0.10317460317460317,0.06008179571330533,-0.6610248055786121,-1.3951251874403254,-0.8763345649998578,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161939177419398,0.699584247749865,2.4797010958008996,-2.015341075615049,0.0,0.02459016393442623,0.2385784326044059,0.7088264483890909,-0.5510661135350773,0.8807034564933606,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8374078771446308,-0.5511500041145764,-0.43015046865829837,-0.5651036719564978,1.0,0.09433250320730512,-0.3659101780436071,-0.22695827555898468,-0.83241913817016,-0.8763345649998578,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7365949133667048,-0.1492463326284343,-0.43015046865829837,-0.8015554225530007,1.0,0.04758098283278139,1.7445500581394067,-0.47076467299783054,-0.5510661135350773,0.4414439511200559,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6056817570479163,0.6221156992207747,-0.43015046865829837,0.6250368060459003,1.0,0.08709677419354839,0.21907880000285715,-0.10494657376994056,-1.3951251874403254,1.612802632115535,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9216516576447364,-0.44609377669713746,-0.43015046865829837,-0.3365336463798783,0.0,0.045454545454545456,1.551053703862499,-0.5877852335842992,-0.26971308889999457,0.8807034564933606,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.05822128075494665,0.03575803461807397,-0.43015046865829837,-0.7857919725132338,1.0,0.04,-1.2718931081463365,0.07137091436451627,0.29299296037017086,-1.0227544001242928,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.142319690832835,1.4107573780859182,-0.43015046865829837,-0.8015554225530007,1.0,0.015384615384615385,0.5985716498637684,-0.06425792266198897,1.4184050589105017,0.0021844457467512643,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2313703409411269,0.12495319164009316,-0.43015046865829837,1.1058220322587897,1.0,0.033523809523809525,1.6470518951316626,0.47825742544403205,-0.26971308889999457,-0.4370750596265534,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8902689938797933,0.29745748574988384,-0.43015046865829837,-0.825200597612651,1.0,0.04040404040404041,-0.10641506726914989,-0.40875516870931233,1.4184050589105017,-1.3155940703731626,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.505298809913862,-1.011317464238931,-0.43015046865829837,0.8536068316225198,1.0,0.02594810379241517,-0.27441190199018584,0.18665542583704572,-1.3951251874403254,-1.0227544001242928,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5379959014099571,0.29745748574988384,-0.43015046865829837,1.113703757278673,0.0,0.007020757020757021,-0.08241551945185918,0.5352215369951643,1.4184050589105017,-1.0227544001242928,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06089095387192676,-0.7723446553972161,2.7468799327965643,0.13636985481312755,1.0,0.06181015452538632,-0.575906221444902,-0.4543264579502181,-0.5510661135350773,2.0520621374888393,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06933077327385223,-0.5511500041145764,-0.43015046865829837,-0.5808671219962647,0.0,0.02824858757062147,-0.3869097823837365,0.6545749135784888,0.01163993573508817,-1.1691742352487275,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9317477495532721,1.4107573780859182,1.3356276143066417,-0.5651036719564978,1.0,0.042916666666666665,0.5490725824906062,0.6817006809837899,0.5743459850052536,0.2950241159956209,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5805239059915215,-0.3442723838711657,-0.43015046865829837,0.8536068316225198,1.0,0.006666933344000427,0.10958086308646765,0.4103887553959688,1.4184050589105017,0.2950241159956209,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5029977080558911,-0.5511500041145764,2.536219695934598,-0.09220017076349195,0.0,0.056140350877192984,-0.2024132585383133,-0.17276099228319317,0.01163993573508817,1.3199629618666648,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648964867520509,0.29745748574988384,-0.43015046865829837,-1.061652348209154,1.0,0.04888888888888889,0.6540706041912537,0.030682263256564698,-0.5510661135350773,1.612802632115535,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478116064331435,0.29745748574988384,-0.43015046865829837,-1.28234064876589,0.0,0.06134969325153374,0.7230693041659647,0.1595296584317447,-0.26971308889999457,-0.5834948947509883,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4709306169202917,-0.5511500041145764,-0.43015046865829837,1.3580372328950594,1.0,0.064,-1.888381492702995,-0.5389588522547574,-1.3951251874403254,-0.2906552245021184,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8863712795963878,0.8506134228751808,-0.43015046865829837,-0.32077019634011145,0.0,0.1388888888888889,0.06908162614478924,-0.4575815500388542,-0.83241913817016,-0.14423538937768357,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384205683026583,0.699584247749865,-0.43015046865829837,-2.9375029029414104,0.0,0.02666666666666667,1.1880605431259748,0.7495150994970425,-1.3951251874403254,-1.3155940703731626,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0415556323364794,2.9138236915303737,-0.43015046865829837,1.0979403072389062,1.0,0.05432098765432099,-0.07941557597469774,0.8851439365235477,-1.3951251874403254,3.369840653608753,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22932571552136488,-0.5511500041145764,-0.43015046865829837,-0.5651036719564978,1.0,0.04533333333333334,0.6600704911455766,0.07137091436451627,-0.5510661135350773,0.0021844457467512643,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4084005560367117,-0.44609377669713746,-0.43015046865829837,-0.5729853969763812,1.0,0.021538461538461538,-1.078396753869429,3.462091840027148,0.01163993573508817,3.369840653608753,0.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0854898444126293,0.5432509839591729,-0.43015046865829837,-0.32077019634011145,0.0,0.03412073490813648,0.262577980421697,-0.4290994942632881,0.29299296037017086,-1.0227544001242928,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.26136325221736134,-0.44609377669713746,-0.43015046865829837,-2.236029376171785,1.0,0.07553571428571429,1.3395576887226233,-0.5660846196600584,-1.1137721628052426,0.5878637862444905,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869645408814468,-0.24540422579498844,-0.43015046865829837,-2.7168146023846744,1.0,0.05185185185185185,-0.03441642381727737,0.15274821658041943,-0.83241913817016,1.612802632115535,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0047947462142537,-1.011317464238931,1.599381081597234,1.3186286077956422,1.0,0.049074074074074076,1.4835549756263688,-0.579647503362709,1.4184050589105017,0.8807034564933606,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.34894316008258297,0.9968443315446224,-0.43015046865829837,-0.3365336463798783,0.0,0.0196078431372549,1.5150543821365627,0.43756877433608043,1.4184050589105017,0.4414439511200559,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160100199119035,0.29745748574988384,1.7586607728831112,0.8457251066026364,0.0,0.014285714285714285,-1.1173960190725267,3.801163932593411,-1.1137721628052426,0.2950241159956209,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668433441971233,0.6221156992207747,-0.43015046865829837,-0.32077019634011145,1.0,0.06154319563043311,1.6935510190276635,-0.2406296623312564,0.29299296037017086,-1.1691742352487275,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.156651121007237,-0.3442723838711657,-0.43015046865829837,0.6092733560061335,0.0,0.06186666666666667,0.3750758608152475,0.07137091436451627,-0.83241913817016,0.8807034564933606,0.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7552512969583003,1.0682973910104383,-0.43015046865829837,-1.2902223737857734,1.0,0.0932062966031483,0.625571141158221,0.10186027692807466,1.4184050589105017,0.4414439511200559,0.0,0.0,0.0,0.0,0.0,1.0
