Transaction.Date,Transaction.Amount,Customer.Age,Account.Age.Days,Transaction.Hour,source,browser,sex,Payment.Method,Product.Category,Quantity,Device.Used,Address.Match,Is.Fraudulent
2015-08-03 15:23:24,53.0,31,116,15,Ads,Chrome,F,debit card,clothing,2,desktop,1,0
2024-03-28 06:39:23,293.66,26,174,6,Ads,Chrome,M,PayPal,health & beauty,4,desktop,1,1
2024-01-01 14:43:14,69.26,15,287,14,Ads,Chrome,F,debit card,home & garden,5,mobile,1,0
2024-02-06 10:05:48,63.02,33,292,10,Ads,Chrome,F,bank transfer,toys & games,1,mobile,1,0
2015-11-13 16:15:36,37.0,45,104,16,Ads,IE,F,bank transfer,health & beauty,1,desktop,1,0
2024-01-09 15:34:15,81.66,24,31,15,Direct,FireFox,F,credit card,health & beauty,4,tablet,0,0
2015-09-28 08:33:57,33.0,27,106,8,SEO,IE,M,debit card,home & garden,2,mobile,1,0
2024-03-02 04:08:41,146.61,32,81,4,SEO,Chrome,M,bank transfer,clothing,2,desktop,1,0
2015-05-06 18:55:49,42.0,35,102,18,SEO,Chrome,F,credit card,electronics,3,tablet,1,0
2015-05-08 00:36:32,32.0,23,105,0,Ads,Chrome,M,PayPal,clothing,1,tablet,1,0
2015-07-08 03:06:06,30.0,18,1,3,Ads,IE,M,PayPal,home & garden,1,mobile,1,0
2015-09-11 08:19:52,19.0,40,80,8,Ads,Chrome,F,bank transfer,toys & games,5,tablet,1,0
2015-08-05 21:03:46,34.0,23,43,21,Direct,IE,M,credit card,health & beauty,3,mobile,1,0
2015-06-30 17:37:02,21.0,47,112,17,SEO,FireFox,F,bank transfer,health & beauty,3,mobile,1,0
2015-11-14 22:04:11,20.0,45,96,22,Ads,FireFox,F,debit card,health & beauty,3,desktop,1,0
2015-03-02 21:28:18,44.0,36,6,21,Ads,Safari,M,debit card,home & garden,5,mobile,1,0
2015-04-02 21:29:11,17.0,23,66,21,Ads,Safari,F,bank transfer,home & garden,4,mobile,1,0
2024-04-02 05:19:34,174.5,37,114,5,Ads,IE,M,debit card,health & beauty,3,mobile,1,0
2015-11-04 03:57:04,38.0,33,84,3,Direct,Safari,M,PayPal,electronics,4,tablet,0,1
2024-01-01 23:00:02,390.6,46,363,23,Ads,FireFox,M,debit card,health & beauty,4,tablet,1,0
2024-02-29 17:38:39,134.3,44,162,4,Direct,Chrome,F,PayPal,toys & games,2,tablet,1,1
2024-03-24 10:48:37,48.55,56,214,10,Ads,Chrome,M,credit card,home & garden,4,desktop,1,0
2015-01-09 23:26:25,42.0,48,0,23,Ads,Safari,M,PayPal,home & garden,3,desktop,1,1
2024-01-22 16:21:22,679.58,23,257,4,Ads,IE,F,bank transfer,toys & games,3,mobile,1,1
2015-10-13 07:49:41,15.0,33,70,7,Ads,FireFox,M,debit card,electronics,5,tablet,1,1
2024-01-25 09:36:27,41.49,38,363,9,Ads,IE,F,PayPal,toys & games,4,desktop,1,0
2015-04-26 18:10:50,49.0,29,4,18,Ads,IE,F,PayPal,electronics,2,mobile,1,0
2024-02-27 13:32:18,221.63,21,209,13,Ads,Chrome,F,PayPal,toys & games,1,tablet,1,0
2015-09-01 01:53:33,49.0,30,96,1,Ads,Chrome,M,credit card,electronics,1,tablet,1,0
2024-02-10 05:59:01,297.2,18,9,5,SEO,Chrome,F,credit card,electronics,1,desktop,1,0
2024-01-07 18:16:20,21.57,26,62,18,Direct,Chrome,F,credit card,clothing,2,mobile,1,0
2024-02-15 18:21:30,79.01,30,262,18,Direct,IE,M,PayPal,health & beauty,5,mobile,1,0
2024-02-07 09:20:54,58.28,39,35,9,Ads,FireFox,F,bank transfer,electronics,4,mobile,1,0
2024-02-09 18:45:01,486.14,37,176,18,Direct,Safari,M,bank transfer,clothing,2,desktop,1,0
2015-05-26 22:07:38,53.0,35,65,22,SEO,Chrome,F,debit card,home & garden,1,mobile,1,0
2015-07-26 05:30:39,56.0,35,61,5,SEO,Chrome,F,credit card,home & garden,4,tablet,1,0
2015-03-08 21:41:52,35.0,27,64,21,SEO,IE,M,debit card,electronics,1,mobile,1,0
2015-06-30 21:12:34,36.0,26,9,21,Ads,IE,M,credit card,clothing,1,desktop,1,0
2024-03-03 14:53:13,172.17,36,129,14,Ads,Chrome,F,PayPal,clothing,4,mobile,1,0
2015-04-30 06:13:46,29.0,39,28,6,SEO,Safari,M,debit card,electronics,3,desktop,0,0
2024-01-04 02:14:30,39.42,39,303,2,Ads,IE,F,debit card,home & garden,2,desktop,1,0
2024-03-12 19:11:42,16.3,25,334,19,Direct,IE,F,PayPal,electronics,5,desktop,1,0
2024-03-03 10:50:24,140.41,31,28,10,Ads,IE,M,PayPal,health & beauty,3,desktop,1,0
2024-01-03 03:31:50,69.15,40,94,3,Ads,FireFox,F,credit card,electronics,1,mobile,1,0
2024-03-09 04:37:41,245.68,50,71,4,Ads,Chrome,M,debit card,health & beauty,5,desktop,1,0
2015-10-12 22:22:22,57.0,27,98,22,Ads,FireFox,F,PayPal,electronics,5,tablet,1,0
2015-06-06 07:50:56,16.0,34,97,7,SEO,FireFox,M,credit card,clothing,1,tablet,1,0
2024-02-05 03:24:41,175.26,41,39,3,Ads,Chrome,F,debit card,toys & games,5,tablet,1,0
2015-07-17 17:12:04,77.0,33,84,17,Direct,Safari,F,bank transfer,home & garden,5,tablet,1,0
2024-01-24 06:31:57,502.37,51,48,6,Ads,Chrome,M,debit card,health & beauty,5,mobile,1,0
2024-02-27 12:05:30,196.72,42,171,12,Direct,Safari,F,debit card,toys & games,5,desktop,1,0
2024-03-17 19:13:43,219.96,17,192,19,SEO,IE,F,credit card,electronics,2,tablet,1,0
2024-03-20 21:23:31,774.85,34,241,2,Ads,Chrome,M,credit card,toys & games,4,mobile,1,1
2015-09-17 07:24:21,22.0,26,106,7,Ads,Chrome,F,PayPal,electronics,4,mobile,1,0
2024-03-31 23:43:33,41.17,27,277,23,Direct,Chrome,F,PayPal,clothing,2,tablet,1,0
2015-09-10 15:42:24,50.0,21,51,15,Direct,Chrome,F,debit card,health & beauty,2,mobile,1,0
2024-03-08 13:50:03,242.06,30,34,13,SEO,IE,F,credit card,electronics,4,mobile,1,0
2024-02-12 00:09:11,103.61,40,120,0,SEO,Chrome,M,bank transfer,electronics,2,desktop,1,0
2024-03-17 16:08:46,38.18,47,191,16,Ads,Safari,M,debit card,health & beauty,2,tablet,1,0
2015-10-22 12:40:21,18.0,27,102,12,Ads,Chrome,F,debit card,home & garden,2,desktop,1,0
2015-06-29 04:09:43,35.0,27,42,4,Direct,FireFox,M,debit card,home & garden,4,tablet,1,0
2015-09-10 20:02:52,53.0,48,44,20,Direct,Chrome,M,debit card,toys & games,2,desktop,1,0
2015-07-28 23:26:24,22.0,19,9,23,Ads,IE,F,credit card,home & garden,5,mobile,1,0
2015-06-07 07:17:23,13.0,40,75,7,Ads,Safari,M,credit card,electronics,2,desktop,1,0
2015-04-10 09:00:21,37.0,35,27,9,Ads,Chrome,M,PayPal,home & garden,3,desktop,1,0
2015-01-02 18:41:38,28.0,28,0,18,Direct,Chrome,M,PayPal,electronics,4,desktop,1,1
2024-01-23 20:35:14,485.52,26,224,20,Ads,Chrome,M,bank transfer,clothing,5,mobile,1,0
2015-06-06 13:10:14,46.0,29,107,13,Ads,Chrome,F,PayPal,health & beauty,5,mobile,1,0
2015-03-10 18:28:39,52.0,33,60,18,Ads,Safari,M,bank transfer,health & beauty,2,mobile,1,0
2015-10-16 10:58:32,17.0,32,71,10,SEO,Safari,M,credit card,toys & games,3,desktop,1,0
2024-03-19 10:25:28,68.02,41,24,10,SEO,Chrome,M,bank transfer,clothing,3,mobile,1,0
2015-04-29 04:00:46,22.0,28,45,4,SEO,Opera,F,credit card,toys & games,1,mobile,1,0
2015-06-20 16:21:12,14.0,45,82,16,Direct,Opera,M,bank transfer,toys & games,2,tablet,1,0
2015-07-27 12:15:41,25.0,52,18,12,SEO,FireFox,F,bank transfer,toys & games,3,tablet,1,0
2024-03-01 03:20:09,130.31,32,10,3,Direct,Chrome,M,credit card,health & beauty,4,desktop,1,0
2024-02-17 19:25:31,48.76,16,320,19,SEO,IE,M,PayPal,home & garden,1,desktop,0,0
2015-05-25 04:54:24,19.0,39,109,4,SEO,IE,M,bank transfer,toys & games,5,mobile,1,1
2024-01-29 23:57:25,170.18,37,238,23,Direct,Safari,F,PayPal,toys & games,5,tablet,1,0
2024-02-28 01:19:30,165.18,24,108,1,Ads,Opera,M,bank transfer,electronics,2,tablet,1,0
2024-03-18 07:06:45,86.41,40,103,7,Direct,Chrome,M,PayPal,home & garden,1,tablet,1,0
2015-08-12 18:24:26,39.0,27,3,18,Ads,IE,F,PayPal,electronics,2,tablet,1,0
2015-01-10 22:09:46,14.0,42,0,22,SEO,FireFox,M,PayPal,home & garden,2,tablet,1,1
2015-08-05 06:27:13,13.0,30,19,6,Direct,FireFox,M,bank transfer,home & garden,5,mobile,1,0
2024-03-09 04:36:18,71.73,31,72,4,SEO,Chrome,M,bank transfer,toys & games,4,desktop,1,0
2015-04-24 05:44:00,42.0,37,87,5,SEO,Chrome,M,PayPal,clothing,3,desktop,1,0
2015-06-12 08:39:05,17.0,24,76,8,SEO,Safari,M,PayPal,clothing,1,mobile,1,0
2024-03-24 06:29:54,107.37,45,295,6,Ads,Chrome,F,debit card,electronics,1,desktop,1,1
2024-01-08 22:29:29,120.33,43,335,22,Direct,Safari,M,debit card,clothing,2,tablet,1,0
2024-01-18 20:56:48,424.73,40,343,20,Direct,IE,M,PayPal,clothing,3,tablet,1,0
2024-02-14 05:39:15,189.17,55,130,5,SEO,Chrome,M,credit card,toys & games,1,tablet,1,0
2024-03-28 02:45:43,103.27,39,257,2,Ads,IE,M,bank transfer,home & garden,5,tablet,1,0
2015-07-15 04:11:48,68.0,47,45,4,SEO,Chrome,F,debit card,home & garden,3,desktop,1,0
2015-09-20 00:54:37,54.0,40,52,0,Ads,Safari,F,PayPal,electronics,2,mobile,1,0
2024-03-01 01:48:37,265.81,40,310,1,Ads,Safari,F,credit card,home & garden,3,mobile,1,0
2015-07-18 08:41:52,26.0,18,92,8,Ads,Chrome,F,credit card,clothing,3,desktop,1,0
2024-01-23 12:04:51,268.45,47,239,12,SEO,Safari,F,debit card,toys & games,2,desktop,1,0
2015-10-06 12:17:08,53.0,37,104,12,SEO,Chrome,F,bank transfer,electronics,1,desktop,1,0
2015-09-05 21:52:26,59.0,26,111,21,Ads,Safari,M,debit card,home & garden,3,tablet,1,0
2024-02-17 06:53:15,113.22,35,355,6,Ads,IE,M,debit card,toys & games,3,desktop,1,0
2015-09-18 15:27:42,37.0,26,94,15,Ads,FireFox,M,bank transfer,toys & games,4,tablet,1,0
2024-02-12 04:57:55,18.7,37,180,4,Direct,FireFox,M,bank transfer,electronics,1,mobile,1,0
2024-02-07 01:41:50,125.5,35,2,1,Ads,Chrome,F,credit card,toys & games,1,desktop,1,1
2015-03-02 09:53:16,32.0,33,44,9,Ads,Safari,M,credit card,toys & games,3,tablet,1,0
2024-01-06 08:43:15,224.0,38,83,8,SEO,Chrome,F,bank transfer,health & beauty,4,desktop,1,0
2015-06-09 09:30:20,18.0,19,99,9,Direct,IE,M,credit card,electronics,2,mobile,1,0
2015-01-07 11:53:39,38.0,18,0,11,Direct,FireFox,F,bank transfer,home & garden,4,mobile,1,1
2024-01-04 08:49:15,40.35,28,143,8,Ads,Chrome,M,PayPal,health & beauty,5,mobile,1,0
2015-06-25 09:26:14,20.0,39,44,9,SEO,Chrome,M,bank transfer,clothing,5,desktop,1,0
2024-02-17 13:15:19,169.08,39,63,13,Ads,Chrome,F,credit card,clothing,1,desktop,1,0
2024-02-20 09:42:23,59.92,36,239,9,Ads,Chrome,F,bank transfer,toys & games,5,mobile,1,0
2024-02-11 03:15:56,1121.04,21,223,3,SEO,IE,F,PayPal,clothing,3,tablet,0,0
2024-01-07 15:35:54,16.37,37,170,15,Direct,Chrome,F,PayPal,clothing,1,desktop,1,0
2024-03-09 07:12:32,46.56,38,349,7,Direct,Chrome,M,PayPal,electronics,5,tablet,1,0
2024-03-06 18:36:52,35.9,44,156,18,Ads,Chrome,F,PayPal,electronics,5,mobile,1,0
2015-10-11 09:15:12,23.0,37,58,9,SEO,Safari,F,debit card,electronics,5,tablet,1,0
2015-10-31 00:24:07,47.0,43,82,0,SEO,FireFox,M,bank transfer,clothing,5,mobile,1,0
2015-05-13 23:55:26,12.0,37,111,23,Direct,FireFox,M,debit card,electronics,2,mobile,1,0
2015-06-16 15:14:07,57.0,33,2,15,SEO,IE,M,debit card,home & garden,1,mobile,1,0
2024-02-06 07:29:59,3285.45,33,24,4,Ads,Chrome,M,PayPal,clothing,3,mobile,1,1
2015-07-15 13:46:44,29.0,27,51,13,Ads,IE,M,credit card,electronics,1,mobile,1,0
2015-03-24 05:11:06,30.0,36,10,5,Ads,Opera,M,PayPal,electronics,1,mobile,0,0
2015-05-31 21:42:08,66.0,24,106,21,Ads,Chrome,M,bank transfer,home & garden,1,desktop,1,0
2015-08-19 13:06:18,47.0,44,49,13,Ads,IE,M,PayPal,toys & games,1,tablet,1,0
2024-02-01 10:17:06,145.13,28,18,10,SEO,FireFox,M,credit card,clothing,3,desktop,1,0
2024-01-03 08:39:52,15.53,35,190,8,SEO,Safari,M,credit card,clothing,5,tablet,1,0
2015-05-07 01:23:54,27.0,24,41,1,SEO,FireFox,M,debit card,home & garden,5,tablet,1,0
2015-06-26 03:06:49,56.0,39,9,3,SEO,Chrome,F,PayPal,home & garden,2,tablet,1,0
2024-03-04 12:35:56,188.58,23,93,12,SEO,FireFox,M,credit card,clothing,5,desktop,0,0
2024-02-02 06:01:33,55.22,42,349,6,Direct,Chrome,F,credit card,health & beauty,4,mobile,1,0
2015-07-15 17:07:17,10.0,18,23,17,Ads,FireFox,F,PayPal,home & garden,1,mobile,1,0
2024-01-02 02:44:11,89.06,27,230,2,Ads,Safari,M,bank transfer,health & beauty,4,tablet,1,0
2024-03-14 08:06:58,154.49,23,120,8,Ads,Chrome,M,PayPal,clothing,3,tablet,1,0
2024-01-28 14:57:11,32.17,33,6,14,Direct,Chrome,M,credit card,health & beauty,3,mobile,1,0
2015-08-13 18:10:17,45.0,32,103,18,Ads,FireFox,M,PayPal,home & garden,4,mobile,1,0
2015-05-22 02:21:36,35.0,42,70,2,SEO,Safari,F,credit card,electronics,1,mobile,1,0
2024-03-04 14:08:25,494.12,23,221,14,Ads,IE,M,PayPal,toys & games,4,tablet,0,0
2015-07-05 01:25:53,39.0,47,65,1,Ads,Safari,M,debit card,health & beauty,5,desktop,1,0
2024-03-29 17:42:45,10.48,24,214,17,Ads,IE,M,bank transfer,electronics,1,tablet,0,0
2024-01-25 03:08:34,140.93,33,213,3,Direct,Safari,M,debit card,health & beauty,5,desktop,1,0
2024-01-06 20:26:24,34.88,42,208,20,SEO,Chrome,F,debit card,health & beauty,1,mobile,0,0
2024-02-19 14:54:37,107.34,24,251,14,Direct,Chrome,M,credit card,toys & games,5,tablet,1,0
2024-02-25 10:27:13,84.88,40,213,10,Ads,Chrome,M,debit card,toys & games,5,tablet,1,0
2024-01-16 16:35:07,299.8,23,121,16,SEO,Safari,F,PayPal,health & beauty,3,desktop,1,0
2015-10-13 20:43:36,14.0,38,112,20,Ads,IE,M,credit card,health & beauty,5,mobile,1,0
2024-03-21 14:03:55,37.86,26,279,14,SEO,Safari,F,bank transfer,clothing,4,desktop,1,0
2024-02-20 01:04:29,62.95,26,71,1,Ads,Chrome,F,debit card,home & garden,1,desktop,1,0
2015-05-23 12:21:42,32.0,52,44,12,Direct,Chrome,F,debit card,health & beauty,5,tablet,1,0
2024-02-16 00:35:19,283.67,45,245,0,Direct,FireFox,F,debit card,electronics,2,tablet,1,0
2015-04-20 07:35:07,46.0,35,13,7,Ads,FireFox,F,debit card,electronics,4,desktop,1,0
2015-04-01 12:56:29,55.0,22,0,12,Direct,IE,F,debit card,toys & games,5,desktop,1,0
2024-01-17 22:34:52,251.95,37,204,22,SEO,Chrome,M,credit card,health & beauty,2,desktop,1,0
2015-07-09 17:32:19,49.0,29,30,17,Ads,Chrome,M,credit card,toys & games,1,mobile,1,0
2015-09-07 05:31:40,19.0,26,116,5,SEO,FireFox,F,debit card,health & beauty,1,mobile,1,0
2015-06-19 02:31:36,14.0,34,93,2,SEO,Chrome,F,PayPal,health & beauty,3,mobile,1,0
2024-01-13 06:56:57,19.73,32,19,6,SEO,IE,F,PayPal,toys & games,5,desktop,0,0
2024-02-12 08:37:14,330.92,14,152,8,Direct,FireFox,F,credit card,clothing,4,tablet,1,0
2024-01-19 21:52:47,834.66,45,48,21,SEO,FireFox,F,bank transfer,health & beauty,4,mobile,0,0
2015-09-04 16:21:12,42.0,20,87,16,Ads,Chrome,M,credit card,health & beauty,5,tablet,1,0
2024-01-07 05:12:34,101.96,29,240,5,Ads,FireFox,F,credit card,health & beauty,5,mobile,1,0
2024-03-06 08:22:07,161.29,24,277,8,Ads,Chrome,F,debit card,toys & games,1,mobile,1,0
2024-03-17 23:53:11,467.69,29,339,23,Ads,Chrome,M,bank transfer,toys & games,3,mobile,1,0
2015-08-07 17:00:53,30.0,30,111,17,Ads,FireFox,M,bank transfer,electronics,3,mobile,0,0
2015-08-11 00:48:14,9.0,36,58,0,SEO,Chrome,F,PayPal,toys & games,2,tablet,1,0
2024-02-11 11:43:04,256.58,35,9,11,SEO,Chrome,F,PayPal,health & beauty,5,desktop,1,1
2015-01-11 16:33:09,23.0,41,0,16,Ads,IE,M,bank transfer,electronics,4,tablet,1,1
2024-03-14 13:29:31,88.76,25,72,13,SEO,Safari,F,credit card,toys & games,1,mobile,1,0
2024-01-16 12:17:03,176.94,41,7,12,Direct,IE,F,debit card,health & beauty,3,mobile,1,0
2015-07-15 13:45:39,26.0,35,91,13,Direct,Chrome,M,debit card,toys & games,1,mobile,1,0
2024-03-18 15:13:27,21.8,34,362,15,SEO,FireFox,F,credit card,toys & games,1,desktop,1,0
2015-08-28 11:58:27,52.0,28,117,11,Ads,Chrome,M,debit card,toys & games,4,desktop,1,0
2015-06-26 03:57:21,20.0,35,18,3,Ads,FireFox,F,PayPal,home & garden,2,desktop,1,0
2024-01-20 20:06:59,35.4,39,165,20,Ads,Chrome,F,credit card,electronics,3,desktop,1,0
2015-08-03 12:46:44,77.0,42,67,12,Direct,Opera,F,debit card,electronics,4,mobile,1,0
2024-01-19 12:53:44,605.07,44,71,12,Ads,IE,M,debit card,home & garden,2,tablet,1,0
2024-02-18 11:12:52,86.47,34,4,11,SEO,Safari,F,bank transfer,home & garden,1,desktop,1,0
2024-02-15 03:07:19,231.02,20,152,3,SEO,Chrome,F,credit card,clothing,2,tablet,1,0
2024-01-02 13:14:49,226.63,46,51,13,SEO,Chrome,F,credit card,home & garden,1,desktop,1,0
2024-02-08 18:39:46,98.11,7,180,18,Ads,Chrome,M,credit card,clothing,5,desktop,1,0
2015-11-23 18:43:33,22.0,48,108,18,SEO,Chrome,F,debit card,home & garden,1,tablet,1,0
2015-10-12 16:42:27,11.0,18,110,16,Direct,Safari,M,debit card,toys & games,1,desktop,1,0
2024-02-01 15:58:19,79.09,48,173,15,Ads,Opera,M,debit card,health & beauty,4,tablet,1,0
2024-02-07 12:36:22,186.62,46,301,12,SEO,Chrome,M,PayPal,toys & games,4,desktop,1,0
2024-01-25 13:13:52,160.97,34,257,13,SEO,Chrome,F,credit card,clothing,4,mobile,1,0
2015-07-10 16:06:31,32.0,41,93,16,Ads,Chrome,M,PayPal,electronics,3,mobile,1,0
2015-07-30 22:36:58,15.0,46,67,22,SEO,FireFox,M,debit card,home & garden,2,tablet,1,0
2024-03-06 07:34:13,82.51,41,357,7,Ads,Chrome,M,credit card,clothing,4,desktop,1,0
2015-10-10 07:09:13,9.0,41,79,7,SEO,Chrome,F,bank transfer,toys & games,4,desktop,1,1
